claim,label
"Informe #COVID19 en nuestro país: Laboratorio Central procesó este fin de semana 33 muestras, 32 resultaron negativas y 1 positiva, relacionada al segundo caso. Total de casos confirmados: 8. #NosCuidamosEntreTodos #quedateencasa @msaludpy https://t.co/hVZP02fxXy",fake
"🇵🇪 | URGENTE - CORONAVIRUS: El Colegio Médico del Perú le pide al Pdte Vizcarra que declare en cuarentena obligatoria a todo el país ante grave aumento de casos en el país, cerca a 20 en un solo día.",fake
"Las cifras de infectados por #COVIDー19 no sirven, ya no hacen pruebas, pero todavía no esconden las cifras de muertos. De momento, tenemos que lamentar 213 muertos en Madrid, 23 en Euskadi, 10 en CLM y 8 en Catalunya. No confinar Madrid por nacionalismo ha sido una barbaridad.",fake
El coronavirus no puede matarme porque yo mori el dia que GOT tuvo ese final de mierda,fake
ATENCIÓN: Mañana en #EstadosUnidos se pondrá a prueba la primera dosis de la vacuna que podría curar el coronavirus.,fake
"Los 20 inadaptados e inadaptadas que pasan tuiteando:
👉 Donde está la Ministra
👉 La comida la da la empresa privada y no el gobierno 
👉 Y la mascarilla del alcalde no es la correcta y porque se la pone...

Sepan que ustedes son peor que el Covid-19,son seres llenos de maldad",fake
"Se lo mandaría al pibe que me gusta, pero no me da la cara https://t.co/eW582LytMh",fake
"Para que la curva de crecimiento del #coronavirus sea menos empinada, el anuncio de @alferdez es correcto. Suspender clases y eventos masivos es crucial para el mayor distanciamiento social.
Acompañemos con solidaridad y conciencia para evitar el colapso del sistema de salud.",fake
"yo: voy a ponerme las pilas y empezar el gimnasio
coronavirus: no
yo: bueno",fake
"Con independencia de las medidas que tomen hoy, a menos de cien días de la asunción el gobierno de Beto y Cris está sumido en un desprestigio inédito en la historia de las presidencias argentinas. El coronavirus vino a desnudar la ineptitud y lejanía de toda esa corriente",fake
"#COVIDー19
@_MOtero_ , estudiante de un instituto de Cangas, sobre las clases vía telemática: ""Para profesores de asignaturas relacionadas con las #TIC puede ser sencillo, pero otros apenas saben realizar dos sencillas maniobras con un ordenador"" https://t.co/sgJicey0Kf",fake
Todo un barrio en Italia cantando “Toxic” de Britney Spears mientras están encerrados en cuarentena por el coronavirus https://t.co/jhcMKiGvQC,fake
"Yo: * le rezo al gauchito gil *
El coronavirus: https://t.co/mQRnl2YQGM",fake
"#Coronavirus 👑 🦠 Audio de una médica trabajando en Madrid a su papa en Argentina. El virus está mutando. El servicio sanitario no da a basto. Difunda si pueden, y por favor dejemos de tomar esto tan a la ligera 🙏 Escuchen hasta el final, no tiene desperdicio. https://t.co/96cBK2EQ2U",fake
"Vos 
Yo
Coronavirus 
Netflix 
En cuarentena
En mi casa
Cogiendo todo el día porque igual nos vamos a morir.

No sé, pensalo 🦠",fake
"Comparto artículo de @washingtonpost en el que se presentan 3 modelos ante el #Coronavid19 
1. No se hace nada y el virus se propaga exponencialmente. 
2. Cuarentena obligatoria, la cual no ha resultado tan efectiva. 
3. Distanciamiento social extendido.

https://t.co/VcH7poocnA",real
@Tulipanesyflor Si me hubieras invitado no hubiera llegado el coronavirus a Venezuela !!,fake
"Esto es serio, evitemos la propagación del COVID-19 #NoSonVacaciones #QuedateEnCasa https://t.co/jCVRrlVO97",fake
"Si tuviésemos un Estado más fuerte podría haber fijado el precio de los insumos necesarios para combatir el #COVID19 y fijar cuotas de adquisición por persona. 
El acaparamiento y especulación han sido vergonzosos",real
"no me mato ni el dengue ni el coronavirus, me mato verte con otra persona.",fake
El coronavirus a mi no me puede matar porque yo ya morí el día que te vi a vos darle bola a alguien más,fake
"Tomen previsiones, sean sensatos, no irresponsables. El coronavirus es cierto y estamos en cuarentena no por 17 casos, estamos así por más, que los oculta el régimen es otra cosa.",fake
"Al momento, nadie ha hablado de “les enfermes” o “les contagiades” de coronavirus: buena manera de constatar que semejante retardo madurativo e ideológico cede rápidamente frente a los problemas reales.",fake
"He instruido a la @EducacionSEG adelantar la suspensión de clases a partir del próximo martes 17 de Marzo y hasta el 20 de Abril, esto como medida preventiva ante el #COVID19. Los invito a seguir las recomendaciones de la @SaludGuanajuato https://t.co/Fslhf12Fh6",fake
"Toque de queda.
Que los militares salgan a las calles.
(Que justifiquen el sueldo).
Por alguna vez.

Cerrar las fronteras.(Matamos 2 pájaros de un tiro).

Cerrar todos los establecimientos públicos obligatorio.
El que no quiera cárcel.
#cuarentenaYA #Coronavirus #CoronavirusPeru https://t.co/oD3YPA7yt7",fake
"#DYinforma Se adelanta la suspensión de clases en Yucatán debido al #coronavirus. ⚠️😷 También se suspenden las actividades del equinoccio en Chichén Itzá y Dzibilchaltún. 
https://t.co/TVhWedTKvT",fake
"ABRO HILO DE VIRUS PEORES QUE EL CORONAVIRUS:

EL FRENTE AMPLIO",real
A Mayo del año que viene seguro porque tengo una suerte yo https://t.co/lIclIqto8t,real
Coronavirus COVID-19: Cómo prevenir la soledad en un momento de distanciamiento social. ► https://t.co/cUbufyeTSB https://t.co/0Aqs8eAItf,real
"En estos tiempos difíciles los chicos de @ayudinga nos ayudan a mantener la 🌟 de la educación brillando. Siguiendo las medidas preventivas del @minsapma ante el #COVID19, te invitamos a que mañana te sumes a las clases virtuales de matemáticas📚#UnidosLoHacemos https://t.co/HxAJJox9aF",real
"Vivo en España donde hay 5,753 casos de coronavirus, 2,940 en Madrid (donde resido) y nadie de mis conocidos lo tiene. ¿Cómo es posible que en México, con 26 casos confirmados y una población dos veces mayor a la de España, exista gente que conozca 9, 13 y más casos?",fake
"COMO AUMENTAR TUS DEFENSAS DE MANERA NATURAL https://t.co/mTlbnQELvv via @YouTube
#PrevenirEsVencerAlCoronavirus
#YoMeQuedoEnCasa #YoMeQuedoEnMiCasa #QuedateEnTuCasaCarajo 
#quedatencasa 
#CoronavirusArgentina 
#COVID19 
#CuidemonosTodos 
#CuidemonosDelCoronavirus",real
"#COVID19 #CoronaVirus Latinoamérica HOY

188🇧🇷Brasil
75🇨🇱Chile
71🇵🇪Perú
57🇦🇷Arg
55🇵🇦Panamá T Comunit
41🇲🇽México
37🇪🇨Ecuador
35🇨🇷 C Rica
34🇨🇴Colombia
17🇻🇪Venezuela
11🇩🇴R.Dom
10🇧🇴Bolivia
8🇵🇾Paraguay
8🇺🇾Uruguay
5🇵🇷P Rico
3🇭🇳Honduras

2° lugar de 🇨🇱 sólo x casos o por más pesquisa?",fake
"#LoÚltimo 

.@SECTUR_Veracruz suspenden todas las actividades de @CumbreTajin como medida preventiva, para evitar contagios por la pandemia del #coronavirus

Esto aplica para Papantla y Poza Rica sedes alternas del festival. https://t.co/3SrRoHtvYL",fake
"Deporte en tiempo de #coronavirus.
Entrenando para el mundial de tenis ventana. 

Vía: @GsaLegrand.
https://t.co/OAXuzuquzt",real
"Hoy domingo y todos los días que sean necesarios, trabajaremos con entusiasmo y sin descanso con los equipos de la @GobAntioquia, @AlcaldiadeMed y de los 125 municipios del departamento de Antioquia para dar una respuesta conjunta y coordinada al Covid-19. https://t.co/FOQA6ygZCK",real
"CARACOL Y RCN
Muchas  gracias por las 24 horas  diarias de narración del coronavirus. 
pero que pasó con la compra de votos de Uribe y duque y con lo del laboratorio de cocaína en la finca del embajador?
Dejen ya el show respeten sl pueblo!",fake
"Receso a los problemas domésticos de Colombia🇨🇴🇨🇴 y si que son graves, por causa del coronavirus. Lo bueno y el ganador de toda esta pantomima es nuestro planeta🌎🌎. Dentro de un mes todo será normal.",fake
"Desde los sectores de ciencia y tecnología hay muchos con ganas de aportar su granito en esta situación, no solo es interesante para concienciar sino también para intercambiar datos con el resto del mundo. @msaludpy solo nos provee un par de cifras, vean el caso de Italia: https://t.co/H3s92eZpCX",fake
El ingenioso video de una maestra que muestra la importancia de lavarse las manos con jabón en tiempos de coronavirus https://t.co/thY9k3o0Z2,fake
Haz tu trabajo @CoronaVid19 https://t.co/0jmbRlpGg3,fake
"""Por eso insistimos en el llamado persistente, constante, a la reflexión, a la disciplina, a nuestro pueblo, esto es un asunto clave, el propósito del día de hoy es tener control de los accesos para cortar el efecto de la propagación del Covid-19"". Aseveró el GJ @vladimirpadrino https://t.co/PhDYAc8pH6",real
El verdadero quien pudiera https://t.co/rapAq2NLLF,fake
El coronavirus no puede matarme porque yo morí este día https://t.co/HmYKBKIflH,fake
"@pepe_auth creo que es demasiado tiempo, se irá a votar igual con o sin coronavirus",fake
sus viejas también estan RE INTENSAS con el coronavirus?,fake
Coronavirus hace lo que quieras pero porfa no toques a mis abuelitos,fake
"¿Quien deberia guiarnos en la batalla contra el #COVIDー19 ? #CoronavirusChile #CuarentenaCoronavirus #ULTIMOMINUTO 

1. Doctor Simi: Rt
2. Mañalich: comenta https://t.co/PdA6fIo87y",fake
@norelysmorales @chamberohoy @Guajiritasoy @DavidxCuba @mtycubanita1 @evoespueblo sobre el #coronavirus en #Bolivia: “Los médicos cubanos hubiesen prestado un servicio valiosísimo” https://t.co/oOUDe8kEaK vía @Santamambisa,fake
"Brillante conferencia de Alberto sobre el avance del coronavirus. Ahora el fútbol argentino deberá acompañar el pedido de unidad del Presidente de la Nación, y dejar de tomar decisiones unilaterales y absurdas, como ha hecho D'onofrio y le ha celebrado su séquito de alcahuetes.",fake
Esta es la foto con la que me quedo hoy. ¡Sin precedentes! La bendición de un papa a la  plaza de San Pedro totalmente vacía. #coronavirus en el #Vaticano . Foto Vatican media https://t.co/wzewWXN0VK,fake
"Usemos nuestras redes sociales (Twitter, Instagram, etc) para difundir consejos y acciones contra el #COVIDー19
#covid19chile",real
Prefiero que me agarre coronavirus antes que ver este video denuevo https://t.co/w56TFlmZG8,fake
"Lean. Esto es con lo que convivimos: el temor ante algo nuevo y que no conocemos, y algo que sabemos que está y es muy difícil de erradicar. Conciencia https://t.co/2LJBIqFzi9",fake
"A los que compran 30 jabones y potes de alcohol en gel y vacían los estantes:
¿Sabían que para protegerse del #coronavirus necesitan que las demás personas también se laven las manos? 🤔",fake
"#EnVideo 📹 | Pdte. Maduro: Hemos detectado 7 nuevos casos de Coronavirus en Venezuela
 
#QuédateEnTuCasa
#UsaTapabocas 

https://t.co/OM6BoiSd5A",fake
"Luego de las medidas anunciadas para restringir la propagación del corona virus en Caracas y otras áreas, me preocupa la falta de medidas económicas. Más de la mitad de los trabajadores del país  están en sector informal, caerá su actividad, sus ingresos. Son muy vulnerables.",real
"Hay mucho sobre el #COVID19 que desconocemos. Por ello, diferentes naciones lo enfrentan de distinta forma. El enfoque inglés y el italiano, así como el de Estados Unidos y China son diferentes. Las diferencias se dan en la forma en que se limita la interacción social.",fake
"No es Coronavirus COVID 19

Es Nuevo Orden Mundial:

1 Fin de hegemonía de Occidente

2 Emergencia de hegemonía de Oriente

3 Fin capitalismo neoliberal

4 Fin de la globalización

5 Legitimación planetaria del estado de bienestar

6 Cambio climático

¡Bienvenidos al siglo XXI¡",fake
"#AlertaCoronavirusVzla | Si presentas síntomas del Coronavirus debes quedarte en casa, no automedicarte, extremar las medidas de higiene. Si éstos persisten  por más de 2 días debes buscar atención médica. https://t.co/Rzwl5VuPKN",real
me cancelaron las clases está todo bien coronavirus pero ahora me voy a quedar en casa TRISTE porque por lo menos yendo a estudiar me distraigo un poco me vas a pagar la terapia también?,fake
"En estos tiempos es importante tomar en cuenta el sentir tanto del niño como del #docente, todos están pasando por un estrés diferente y no van a responder igual a la #educaciónadistancia. #educacion #escuelas #profesores
 https://t.co/45a6g7KeHA",fake
"Si no lo oyen, no me lo van a creer. 🙄 https://t.co/FsTUk6ZcKn",real
"Para los que se creen inmortales y siguen saliendo al parque sin hacer caso a la orden de permanecer en domicilio, estas son las radiografías de un chico de 28 años intubado en la UCI en mi hospital por #coronavirus. Pista: los pulmones es lo negro, lo blanco es neumonía https://t.co/HsWOj43EVv",fake
Declararse en tiempos de coronavirus https://t.co/dG92xxjAOG,fake
"No entiendo a los que están deseando que el coronavirus azote a nuestro país y provoque muchas muertes, para justificar su odio político. Habrá vacuna para esa enfermedad?",fake
"Una sola mujer en Corea del Sur -la paciente número 31- contagió a mil personas. Fue a un bufé, anduvo en la calle, se reunió con amigos.  https://t.co/lySouOD6Tj",fake
"ATENCIÓN: anticipando la emergencia que vivimos, se necesita llenar 20 plazas para un Call Center. Contratación inmediata. 

Se recibirán CVs hasta las 9 pm. Enviar su información a: convocatoria@presidencia.gob.sv 

#AlertaCOVID19SV #ElSalvador #COVIDー19 https://t.co/T7c5LqbxGo",fake
"Soy médico oftalmólogo en Caracas, Venezuela. 
Estoy a la orden para ayudar al que lo necesite.
Si alguien tiene una duda médica o inquietud y no sabe cómo actuar puede consultarme por DM.

Se agradece difusión.

#quedateEnTuCasa 
#CoronavirusVzla #COVIDー19 #coronavirus https://t.co/4PswZANeQQ",real
"#FelizDomingo
Dos tragedias distintas en manos del mismo apellido 
ARMERO y CORONAVIRUS
Ya sabemos lo que pasó en la primera le advirtieron y dijo que no pasaría nada y no tomo medidas más de 25000 muertos.
CORONAVIRUS en espera . https://t.co/MLFL6Vu6zQ",fake
"Si mueres de coronavirus, morirás sólo, no tendrás velorio, tus familiares no estarán contigo, te tirarán en una bolsa especial con la ropa y sábanas que usaste al morir, esto no es broma, especialmente dirigido a esos pendejos   que no quieren respetar  la cuarentena!! https://t.co/MOSFud8ZTV",fake
"#LoÚltimo | Se elevan a 71 el número de personas con coronavirus en el país.

Más información en 👉https://t.co/fjIxdl8o4O https://t.co/euXxmGCUz4",fake
Gripe A en el colegio / Coronavirus en la facultad https://t.co/LJ5gtWJdv0,fake
"No tengo Internet. Ni agua. 

Será también culpa del coronavirus?",fake
"@uldaalicia Ya nos vamos a morir por covid, que importa la tarea",fake
"Vídeo pedagógico de cómo se propaga el Coronavirus #Covid19Colombia. 
 Hecho por el gobierno Saudí.
Tengamoslo muy en cuenta por favor. https://t.co/aDD7YYIpmE",fake
Armonía 10 está usando sus redes para recordarte que te cuides del #coronavirus y Agua Marina dará un concierto virtual para que lo mires desde tu casita y no salgas. La cumbia peruana nos cuida❤️,fake
"aparentemente,este señor vive en una España de una realidad alternativa en la que NO HA HABIDO QUE NACIONALIZAR A LA SANIDAD PRIVADA PARA QUE DIESE UN PUÑETERO PALO AL AGUA EN EL TEMA DEL CORONAVIRUS. https://t.co/KQBM6FBNkz",real
"⭕ #AHORA24H | Argentina cierra sus fronteras por el Coronavirus y suspende las clases hasta fines de marzo
https://t.co/220SEtLkwn https://t.co/Z8oiITSxet",fake
"Este video me lo pasaron y me pareció maravilloso el mensaje que transmite, seamos conscientes y evitemos la propagación del virus Coronavirus 👇 https://t.co/ZpPgbnuNRv",fake
prefiero morirme antes que abandonar a mi perro https://t.co/rf4Uzimvrx,fake
"El coronavirus puede sobrevivir en el aire durante al menos 30 minutos y difundirse hasta 4,5 metros. Entra aquí para conocer más detalles #15Mar https://t.co/a5afVgFbEi",fake
"🔴SIN NUEVOS CASOS SOSPECHOSOS DE COVID-19 EN YUCATÁN🔴

Mauricio Sauri Vivas, secretario de salud de Yucatán, informó este domingo que no hay casos sospechosos nuevos de Covid-19 en Yucatán. https://t.co/AibK1FQmLC",fake
Si me ven estornudando o sonándome los mocos: no tengo coronavirus solo soy una persona que duerme con aire acondicionado y es alérgica a LA VIDA fin del comunicado gracias tinistas,fake
A mi el coronavirus no me mata porque nací en FORMOSA y dios no castiga dos veces,fake
"En @elconfidencial: Un epidemiólogo español de Harvard saca los colores a España: ""Se ha desperdiciado 1 mes"" https://t.co/hBTIGnvzoR",real
Así trata Disney el Coronavirus en Disneylandia. https://t.co/LZrEnlKjA3,fake
"Precariedad laboral es que después de hacer 48h de guardia en 3 días, viendo los COVID graves, hoy se me acabe contrato y aún no sepa si mañana firmaré o no... 
Así está la sanidad... así de sinvergüenzas son sus gestores...",fake
"Enero: tercera guerra mundial

Febrero: muere Kobe Bryant con su hija pequeña

Marzo: COVID-19 Declarado pandemia mundial 

Abril: posible choque de meteorito a la tierra

Mayo: no se si llegamos pero si pasa queres coger",fake
Yo quería perrear y fumarme un blunt pero el coronavirus nos canceló,fake
Temperley 1-Platense 0.. y el ascenso al nacional b!! https://t.co/h47oCg4QNI,real
"Ok Gobierno de la República Dominicana, ya celebraron sus elecciones, por favor ahora a poner atención al país, me intriga no saber cuál es nuestra posición ante en COVID-19. 🤷🏽‍♀️",fake
"Algunos de los síntomas de resfriado, gripe y #Covid-19 son compatibles, sin embargo, no son exactamente iguales. Es importante informarse sobre las diferencias, estar prevenidos y no automedicarse. https://t.co/xDrZPEce9C",fake
"Las calles están vacías, y si bien las imágenes son desoladoras, sirven como muestra de que la gente está acatando las determinaciones de las autoridades y se cumple con la cuarentena, para evitar la propagación del Coronavirus. https://t.co/w8o9ql1G0v",fake
(AHORA) Desde la Dirección de Inspección General de @MunicipioBrown estamos controlando en el #BingoDeAdrogue el cumplimiento de la normativa dispuesta por @LoteriaBA para prevenir el #Coronavirus #SomosBrown https://t.co/JvNdlqlTg5,real
@TATACHARBONIER El CT SCAN de un paciente con #COVIDー19 ....si no hay la prueba y cumple con criterios médicos eso es lo que debe hacerse. Pero....nadie me cree!,fake
@ALeverkuhn83 @alferdez @sebastianpinera En Chile las definiciones #COVIDー19 se toman en Gerencias Comerciales de Grandes Empresas.,fake
"No puedo ir al boliche,tampoco a la cancha ni a lugares donde se junte mucha gente que esto el coronavirus o la toxi jajajajajaja",fake
"#YoMeQuedoEnCasa | Luchemos contra el #coronavirus desde casa y así lograremos vencerlo.🤝🇵🇪 #PerúEnNuestrasManos

📺Compartimos las presentaciones más importantes en nuestro país para que puedas organizar una maratón cultural en familia.► https://t.co/hDS7CLrxgn https://t.co/1Nbgaj4BGu",fake
"Hoy llegaron decenas de vuelos internacionales al país, trayendo a miles de pasajeros de Europa, Asia y América. El CoronaVirus no nació en Chile: viene en avión, barco o por tierra. Es urgente que el Gobierno 
#CierreLasFronteras para frenar el avance del virus! https://t.co/z8wmxaP9wl",real
Un aplauso grande y de pie para BOLOTA que es la oportunidad que necesita para que la asamblea se enfrente a un virus muy parecido a ellos https://t.co/gBn5kCqQxF,fake
"Escuchad el himno de China 🇨🇳 sonando desde los balcones de Roma.

Cuando superemos esto, debemos recordar de dónde llegaron apoyo, medios y ayuda, quiénes se implicaron y quiénes dieron la espalda.

Es un momento histórico para que caigan caretas, clichés y estereotipos.
👇 https://t.co/wCsU0nlRhf",real
"Para los que se creen inmortales y siguen saliendo al parque sin hacer caso a la orden de permanecer en domicilio, estas son las radiografías de un chico de 28 años intubado en la UCI en mi hospital por #coronavirus. Pista: los pulmones es lo negro, lo blanco es neumonía https://t.co/HsWOj43EVv",fake
"Veo las redes sociales inundadas de memes, vídeos, chistes y demás sobre el coronavirus.
El género humano es así de inteligente, se ríe de su propia desgracia
No creo que los que están trabajando en hospitales, emergencias y seguridad, lo vean tan gracioso
Os pido disculpas... https://t.co/u7LlVI6eH3",fake
"Armoniosos, se viene una gran sorpresa a pedido de todos ustedes!! ¿Recuerdan lo que pedían ayer? https://t.co/iyCCN0b1Uo",fake
Comienza por cambiarle el nombre al año 2020 “Año de la Universalización de la Salud” por “Año de la INEFICIENCIA TOTAL EN SALUD “ SINVERGUENZA! https://t.co/Qn8gQavLAp,fake
Yo en cuarentena https://t.co/gy0DJtWhWG,fake
"💚😷 Nos cuidan, nos protegen. Son nuestros sanitarios. Nuestros héroes particulares. Trabajan por nosotros y nos piden ayuda: quédate en casa. Gracias a todos y, especialmente, a los profesionales de @InfantaElenaH. #EsteVirusLoParamosUnidos #AplausoSanitario #COVID-19 ✅ https://t.co/fkoKMPAliA",real
"ES MOMENTO DE DEJAR LA ESTUPIDEZ Y ACEPTAR QUE GUAIDO ES SÓLO UN PAYASO EN VENEZUELA!!

ES LA SALUD DE LOS VENEZOLANOS QUE ESTÁ EN JUEGO! NO LA VOLUNTAD DE EEUU DE SEGUIR DÁNDOLE ALAS AL BOBOLONGO! https://t.co/XLJbefxmfv",fake
"En Colombia entre mas crezca la Ñeñe política, mas va a crecer el corona virus",fake
"Los estudiantes de historia de España cuando lleguen al año 2020
#COVID19
 https://t.co/AF21ac4sPD",fake
"#14Marz-
La Alcaldesa Bolivariana del municipio Bermúdez, Nircia Villegas, descartó la presencia del Covid-19 en la jurisdicción durante una rueda de prensa efectuada  en la sede del ente local este sábado.",real
El Gobierno ruso pide a sus ciudadanos minimizar viajes al extranjero por coronavirus: https://t.co/CMAsQANj7a vía @SputnikMundo,real
Cronista | Coronavirus: confirmaron otros 11 casos y ya son 56 en el país https://t.co/QhQhp8F1Rt https://t.co/LwGFCLZs7s,fake
"El cheto golpeador es: rugbier, runner, macrista y gallina. Nació con coronavirus.",fake
"Único canal oficial de información en #Argentina sobre el #coronavirus 
👇
https://t.co/qxrSEGJiyp",fake
AHORA: El ejército de los Estados Unidos anuncia un contagio de coronavirus en uno de sus buques de guerra. (Sky News),fake
"Por aquí una Pediatra 🙋🏻‍♀️... si alguien tiene una duda respecto de COVID-19 especialmente en niños, pueden preguntar lo que sea por DM. 
Si se puede con esto evitar una salida a consulta médica o a urgencia mejor, es la idea.
#covid19chile 
#YoMeQuedoEnCasa #DistanciationSociale",real
"En sus compras de pánico no olviden el alcohol, que el coronavirus no nos agarre sobrios.",real
"Un Estado presente. 
Es imprescindible cuidarnos entre todos. https://t.co/HT4ACP24jX",fake
El paraguayito no va a salir mas si se le dice “puto el que salga”. El puede tener coronavirus pero ser puto jamás.,fake
#buenasemana Si me enfermo de Coronavirus y me recupero puedo tener secuelas pulmonares? No tengo antecedentes cardíacos ni soy diabético ni hipertenso. Tengo 60 años,fake
"Yo si fuera cuba salgo con un comunicado diciendo ""tenemos la cura contra el corona virus pero solo vamos a dársela al mundo si EEUU nos pide perdón, israel deja de bombardear e Inglaterra devuelve malvinas.",fake
"#UnÑeñeAudioQueDiga
Que nervios, ya son las 7, me imagino que RCN y Caracol noticias ya van a comenzar a hablar de la compra de la presidencia de Ivan Duque por los narcos, corruptos y  asesinos, a no ser que sean unos medios comprados y solo hablen del coronavirus",fake
Muy pendientes; que el #coronavirus no no sepulte el resto de la realidad https://t.co/UJ4LKxWaaq,fake
prefiero morirme antes que abandonar a mi perro https://t.co/rf4Uzimvrx,fake
"Si el corona virus no te da 

Te puedo dar yo? 🦠🤣",fake
"¿Quien deberia guiarnos en la batalla contra el #COVIDー19 ? #CoronavirusChile #CuarentenaCoronavirus #ULTIMOMINUTO 

1. Doctor Simi: Rt
2. Mañalich: comenta https://t.co/PdA6fIo87y",fake
"Coronavirus en Perú: ¿se puede declarar estado de emergencia sin Congreso?: Una de las medidas que no pocos ciudadanos —entre ellos especialistas, políticos y opinólogos— piden al Gobierno, sobre todo en redes sociales como Twitter, es que se… https://t.co/usk8B5rOkG #Política https://t.co/Aowr1QNadQ",real
@jhans_oscar A todos los coronavirus que me enamoré 😂🤦🏾‍♀️,fake
"Distanciamiento social, la clave para mitigar los efectos del coronavirus. El experto en salud pública, Dr. Elmer Huerta, habla de su importancia. 

https://t.co/qsCfNOOr2F",real
"Momento histórico en la televisión de España, se celebra la gala de @OT_Oficial a puerta cerrada, sin plató, sin público, un ambiente de óptimismo en medio de la crisis del Coronavirus. Una manera de entretener a un país que se le dice que no salga de casa 🚷 #OTYoMeQuedoEnCasa",fake
Coron-a-Lago https://t.co/ta5u2awWDb,fake
Hay que decir en voz alta y clara que el gobierno de España está manejando esta crisis 100 veces mejor que la del Reino Unido. Gracias a Dios que vivo aquí. #COVIDー19,fake
"Por el colapso sanitario en Italia, proponen no dar prioridad a los pacientes mayores de 80 años con coronavirus.
En los hospitales en colapso, las decisiones pueden llegar a tener cuestionamientos éticos.  https://t.co/zHV8alcG1n",real
"Quedaros en vuestra casa porque no os vamos a hacer la prueba del #COVID2019 aunque tengáis síntomas. 

Da igual el virus que tengáis porque el resto (gripe A) son más peligrosos para vuestros mayores que el puñetero #coronavirus 

Sentido común!! Prevenir antes que curar.😎🦠 https://t.co/hIKFuTO0lf",fake
"#VIDEO Coronavirus challenge: El nuevo reto viral de lamer retretes de aviones

➡️ https://t.co/fa7QF7CRme https://t.co/Nmu0hS4fQH",fake
"💥👏 El 20, 21 y 22 de marzo vuelve el #YoMeQuedoEnCasaFestival. ¿A quién te gustaría escuchar en este festival? ¡Haced vuestras peticiones! #YoMeQuedoEnCasa #YoMeQuedoEnMiCasa #COVIDー19 #coronavirus https://t.co/5Amlgr4hzD",fake
"Vos 
Yo
Coronavirus 
Netflix 
En cuarentena
En mi casa
Cogiendo todo el día porque igual nos vamos a morir.

No sé, pensalo 🦠",fake
"En tres días pasamos de 2 a 17 casos confirmados de coronavirus.
Teniendo como precedente el historial de mentiras de los voceros de la dictadura, la realidad puede ser otra. 
#CoronavirusEnVenezuela https://t.co/W2cO21f0em",fake
"A mi el coronavirus no me puede matar, yo ya me morí el día que murió Di Caprio en diamante de sangre. https://t.co/hSWlyucZfm",fake
"Recordemos q Martin Vizcarra ha tenido eventos serios qlo ha asumido solo con apoyo dl pueblo, y sin partido:
* La vacancia de PP
* Asumir la presidencia
* Referéndum
* Panamericanos
* Cerrar la cloaca
* Convocar a elecc. grales
* Coronavirus
Gracias Spr @MartinVizcarraC",fake
"nos suspenden las clases por el corona virus pero cuando volvamos nos esperan 5 parciales, 23 repartidos, 200 abdominales, 3 de carne 5 choclo 4 de pollo",fake
Si bro https://t.co/wkHSQizEkZ,fake
"Buen día, soy médico, y me pongo a disposición de cualquier persona que pueda tener dudas con posibles síntomas de Corona virus, los teléfonos estaran colapsándose, ir a la guardia puede ser peligroso, estoy en casa, tengo tiempo, en lo que pueda quiero dar una mano",fake
"""a los que compran 30 jabones y alcohol gel y dejan los estantes vacíos, ¿sabías que para protegerte del Coronavirus necesitas que las demás personas también se laven y desinfecten las manos?"" #NoSeaTontoWeón, #SiNosMorimosNosMorimosTodos...",fake
Presa del cuchillo En China NL #fishinglife #fishing #bassfishing https://t.co/L58qPWhZJI,fake
"El gym cierra toda la semana. Coronavirus, esto ya es personal 👊🏼",fake
"3 de marzo de 2020

Se confirma el primer caso de Coronavirus En Chile.

Desde entonces, Jaime Mañalich y el Gobierno han tenido dos semanas para actuar, pero las medidas han sido insuficientes. Su irresponsabilidad podría costar muchas vidas.

#CoronaVirusEnChile

[ABRO HILO] https://t.co/jNFAi4CBNf",fake
Motoriastas chapines protegidos contra el #CoronavirusGT #COVIDー19 #COVID19gt https://t.co/0yhAr5VCna,fake
Qué arrecho es Nicolás! https://t.co/ReJCuITDCZ,fake
"Si @IreneMontero dice que hay que acabar con los privilegios de los políticos.
Por qué ella y toda su familia tiene acceso al test del coronavirus y mi madre con 62 años y enfermedades crónicas no?

Podemos es la mayor estafa que a dado la historia de la política española.",real
"Los agoreros del desastre están esperando a que el coronavirus nos mate a todos para poder decir “se los dije”.

Poco les importa la salud, poco les importa el bienestar, no ven más allá de sus grandes egos.",fake
"Yo: bua despues de la ebau este verano va a ser el mejor de mi vida

El Coronavirus:

#OTYoMeQuedoEnCasa #OTGala9 https://t.co/8CJA7EXHNi",real
"Empieza a quedar claro: para evitar que se propague el coronavirus por aglomeraciones en aulas de 35 alumnos, van a suspender las clases y dejar abiertos los comedores en donde se aglomeran entre 100 y 500 chicos. 
Houston, tenemos un político",fake
"Gracias Alejo x la foto, te amo https://t.co/xvRHckIcG5",fake
Felipe VI sabía desde hace UN AÑO que era el segundo beneficiario de la cuenta en un PARAÍSO FISCAL del dinero de la DICTADURA SAUDÍ y no ha dicho nada hasta ahora que la prensa lo ha descubierto. Y lo dice en plena crisis con toda la atención en el coronavirus. Es como su padre.,fake
"Luego de las medidas anunciadas para restringir la propagación del corona virus en Caracas y otras áreas, me preocupa la falta de medidas económicas. Más de la mitad de los trabajadores del país  están en sector informal, caerá su actividad, sus ingresos. Son muy vulnerables.",real
#Coronavirus | Lacava advirtió que quien se atreva a dar falsos positivos por redes sociales le caerá el peso de la ley. | Vía @leomaracardenas,fake
