claim,label
Discurso de la presidenta Ursula von der Leyen en la sesión plenaria del Parlamento Europeo sobre la respuesta coordinada europea al brote de la COVID-19,real
Coronavirus: normas armonizadas para que los productos sanitarios respondan a las necesidades urgentes,real
Coronavirus: La Comisión publica preguntas y respuestas para ayudar a aumentar la producción de material sanitario seguro,real
RESPUESTA DE LA UE AL CORONAVIRUS,real
Coronavirus: la Comisión propone aumentar el presupuesto para vuelos de repatriación y para la reserva de emergencia rescEU,real
Ayudas estatales: la Comisión modifica la Comunicación sobre el seguro de crédito a la exportación a corto plazo a la luz del impacto económico del brote de coronavirus,real
Ayudas estatales: La Comisión aprueba el régimen marco español de apoyo a la economía frente al brote de coronavirus,real
Coronavirus: la Comisión moviliza todos sus recursos para proteger las vidas y los medios de subsistencia,real
"Preguntas y respuestas: la Comisión propone SURE, un nuevo instrumento temporal dotado con un máximo de 100 000 millones de euros para ayudar a proteger el empleo y a los trabajadores",real
Preguntas y respuestas sobre la Iniciativa de Inversión en Respuesta al Coronavirus Plus: Nuevas acciones para movilizar inversiones y recursos esenciales,real
Instrumento de Ayuda de Emergencia de la Unión Europea en favor del sector sanitario: preguntas y respuestas,real
Coronavirus: la Comisión suspende los derechos de aduana y del IVA sobre la importación de equipos médicos originarios de países no pertenecientes a la UE,real
La Comisión aplaza la aplicación del Reglamento sobre los productos sanitarios para dar prioridad a la lucha contra el coronavirus,real
Coronavirus: La Comisión fomenta y facilita el tratamiento de los pacientes y el despliegue de personal médico a través de las fronteras,real
Preguntas y respuestas: Respuesta global de la UE ante la pandemia del coronavirus,real
"Preguntas y respuestas: La Comisión presenta directrices sobre la protección de la salud, la repatriación y las disposiciones de viaje de las personas que se encuentran a bordo de los buques.",real
Coronavirus: la Comisión y el Fondo Europeo de Inversiones (parte del Grupo BEI) desbloquean 8 000 millones de euros para la financiación de 100 000 pequeñas y medianas empresas,real
Coronavirus: Italia recibe la ayuda china a la UE,real
"Ayudas estatales: la Comisión amplía el Marco Temporal para que los Estados miembros puedan acelerar la investigación, los ensayos y la producción de productos relacionados con el coronavirus, a fin de proteger el empleo y seguir apoyando la economía durante este brote *",real
"Defensa de la competencia: la Comisión ofrece directrices para permitir una cooperación limitada entre las empresas, especialmente para medicamentos hospitalarios esenciales durante el brote de coronavirus.",real
Coronavirus: orientaciones sobre la repatriación de los pasajeros de cruceros y sobre la protección de las tripulaciones de los buques,real
Coronavirus: la Comisión pide a los Estados miembros que optimicen el suministro y la disponibilidad de medicamentos.,real
Coronavirus: la Comisión adopta una Recomendación para apoyar estrategias de salida de la crisis mediante datos y aplicaciones móviles,real
Iniciativa Escalar: hasta 1 200 millones de euros para ayudar a empresas con gran potencial a crecer y expandirse en Europa,real
Coronavirus: declaración de la Comisión relativa a la consulta a los Estados miembros sobre la propuesta de ampliar aún más el Marco Temporal en materia de ayudas estatales a las medidas de recapitalización,real
Coronavirus: respuesta mundial de la UE para luchar contra la pandemia,real
Coronavirus: la hoja de ruta europea muestra el camino hacia el levantamiento común de las medidas de confinamiento,real
Coronavirus: La Comisión emite orientaciones sobre las pruebas,real
Hoja de ruta común europea para el levantamiento de las medidas de contención de la COVID-19,real
Coronavirus: la Comisión se congratula de la rápida luz verde del Parlamento a la propuesta de nuevos recursos para proteger vidas y medios de subsistencia,real
"Coronavirus: la Comisión presenta directrices sobre la aplicación de las normas de la UE en materia de asilo, procedimientos de retorno y reasentamiento",real
Coronavirus: Directrices para garantizar unas normas de plena protección de los datos en las aplicaciones para luchar contra la pandemia,real
Coronavirus: un enfoque de la UE sobre unas aplicaciones eficientes de rastreo de contactos para contribuir a la supresión gradual de las medidas de confinamiento*,real
"La Unión Europea continúa siendo el principal donante de ayuda oficial al desarrollo a nivel mundial, con 75 200 millones de euros en 2019",real
Discurso de la presidenta Ursula von der Leyen en la sesión plenaria del Parlamento Europeo sobre la acción coordinada de la UE para combatir la pandemia de coronavirus y sus consecuencias,real
Coronavirus: la Comisión lanza una plataforma de intercambio de datos para investigadores,real
La UE pone en marcha un nuevo proyecto piloto de 50 millones de euros para desarrollar las capacidades y la educación en toda Europa,real
Coronavirus: Commission proposes €3 billion macro-financial assistance package to support ten neighbouring countries,real
Coronavirus: La Comisión anuncia medidas excepcionales de apoyo al sector agroalimentario,real
Preguntas y respuestas: Respuesta mundial a la crisis del coronavirus,real
Reglamento sobre los productos sanitarios: La Comisión acoge con satisfacción el apoyo del Consejo a la prioridad para la lucha contra el coronavirus,real
Coronavirus: La Comisión recibe de Italia la primera solicitud preliminar de apoyo del Fondo de Solidaridad de la UE para emergencias sanitarias,real
Respuesta mundial a la crisis del coronavirus: la UE lanza una iniciativa de donación,real
Coronavirus: orientaciones de la UE para un retorno seguro al lugar de trabajo,real
Ayudas estatales: la Comisión aprueba el segundo régimen marco español para respaldar a la economía en el contexto de la pandemia de coronavirus,real
Respuesta al coronavirus: la Comisión aprueba un paquete bancario para facilitar los préstamos a los hogares y las empresas de la UE,real
La UE y México concluyen las negociaciones de un nuevo acuerdo comercial,real
Coronavirus: La Comisión publica orientaciones para atenuar las perturbaciones de los ensayos clínicos en la Unión,real
La Comisión Europea nombra al nuevo jefe de su Representación en Italia,real
Reunión de los dirigentes de los Balcanes Occidentales: la UE refuerza el apoyo para hacer frente a la crisis de la COVID-19 y diseña una propuesta para la recuperación después de la pandemia.,real
Respuesta mundial a la crisis del coronavirus: 7 400 millones de euros en donaciones para el acceso universal a las vacunas,real
"Coronavirus: envío de mascarillas a España, Italia y Croacia por parte de rescEU",real
Coronavirus: La Comisión adopta un paquete de medidas para seguir apoyando al sector agroalimentario,real
La Comisión intensifica la lucha contra el blanqueo de capitales y la financiación del terrorismo,real
"Previsiones económicas de primavera de 2020: una recesión profunda y desigual, una recuperación incierta",real
"Europa debe salir reforzada de esta crisis: artículo conjunto del presidente Sassoli, el presidente Michel y la presidenta Von der Leyen",real
Respuesta mundial a la crisis del coronavirus: la UE crea un puente aéreo humanitario,real
Coronavirus: la Comisión invita a los Estados miembros a prorrogar la restricción de los viajes no esenciales a la UE hasta el 15 de junio,real
Ayudas estatales: La Comisión amplía el Marco Temporal a las medidas relativas a la recapitalización y la deuda subordinada para seguir apoyando la economía en el contexto de la pandemia de coronavirus*,real
La Comisión pone en marcha la Plataforma «Preparados para el Futuro» e invita a los expertos a unirse a ella,real
Ayudas estatales: la Comisión invita a presentar observaciones sobre la propuesta actualizada de normas simplificadas sobre ayudas estatales combinadas con ayuda de la UE,real
Paquete de procedimientos de infracción de mayo: principales decisiones,real
Turismo y transporte: orientaciones de la Comisión sobre cómo reanudar con seguridad los viajes y relanzar el turismo en Europa en 2020 y años posteriores*,real
Coronavirus: un enfoque común para unas aplicaciones móviles de rastreo seguras y eficientes en toda la UE,real
La Comisión publica orientaciones sobre la ayuda humanitaria relacionada con el coronavirus a Siria a pesar de las sanciones,real
Coronavirus: Concedidos 117 millones de euros para tratamientos y diagnósticos mediante la Iniciativa sobre Medicamentos Innovadores,real
Respuesta a la crisis del coronavirus a escala mundial: la UE asigna 50 millones de euros adicionales para ayuda humanitaria,real
Preguntas y respuestas: Estrategia de la UE sobre Biodiversidad para 2030: Traer la naturaleza de vuelta a nuestras vidas,real
Coronavirus: la Comisión impulsa acciones de investigación e innovación urgentes con 122 millones de euros adicionales,real
Apoyo a la innovación en la industria del automóvil europea: el BEI financia la estrategia de I+D+i de Gestamp con 200 millones de euros,real
Reforzar la resiliencia de Europa: detener la pérdida de biodiversidad y crear un sistema alimentario sano y sostenible,real
Paquete de primavera del Semestre Europeo 2019: Recomendaciones para una respuesta coordinada frente a la pandemia de COVID-19,real
"Presupuesto de la UE para la recuperación: preguntas y respuestas sobre REACT-EU, la política de cohesión posterior a 2020 y el Fondo Social Europeo Plus",real
Preguntas y respuestas sobre el presupuesto de la UE para la recuperación: Mecanismo de Recuperación y Resiliencia,real
Preguntas y respuestas sobre el nuevo programa La UE por la Salud,real
Preguntas y respuestas: Respuesta mundial al coronavirus,real
El momento de Europa: reparar los daños y preparar el futuro para la próxima generación,real
Preguntas y respuestas sobre el marco financiero plurianual y el instrumento Next Generation EU,real
La UE moviliza a donantes internacionales para ayudar a los refugiados y migrantes venezolanos y a los países de la región,real
"Coronavirus: en respuesta a una petición de la Comisión, las plataformas eliminan millones de anuncios engañosos",real
"La Comisión propone un instrumento de préstamo al sector público para apoyar las inversiones ecológicas, junto con el Banco Europeo de Inversiones",real
Respuesta mundial al coronavirus: se pone en marcha una nueva campaña con el apoyo de Global Citizen,real
Preguntas y respuestas: rescEU y ayuda humanitaria con cargo al nuevo MFP,real
Preguntas y respuestas sobre el presupuesto de la UE: la política agrícola común y la política pesquera común,real
Coronavirus: La UE concede 314 millones de euros a empresas innovadoras para luchar contra el virus y apoyar la recuperación,real
Respuesta mundial a la crisis del coronavirus: Vuelos del puente aéreo humanitario de la UE a la República Democrática del Congo,real
Respuesta Mundial al Coronavirus: La Comisión Europea se compromete a donar 300 millones de euros a la Gavi,real
Salarios mínimos justos: La Comisión abre la segunda fase de la consulta a los interlocutores sociales,real
"La calidad de las aguas de baño de Europa sigue siendo elevada, según ha determinado la última evaluación anual.",real
Un nuevo informe de la Comisión pone de manifiesto la importancia de la resiliencia digital en tiempos de crisis,real
"Coronavirus: La Comisión recomienda el levantamiento parcial y gradual de las restricciones de los viajes a la UE después del 30 de junio, sobre la base de un enfoque común y coordinado",real
Coronavirus: la UE refuerza su acción para combatir la desinformación,real
Respuesta mundial a la crisis del coronavirus: Puente aéreo humanitario de la UE a Afganistán y ayuda adicional,real
Declaración de la UE y el Reino Unido consiguiente a la reunión de alto nivel celebrada el 15 de junio,real
"Futura Asociación entre la UE y los Estados de África, el Caribe y el Pacífico: se han reanudado las negociaciones ministeriales posteriores a Cotonú",real
"Coronavirus: declaración de la Comisión en relación con la consulta a los Estados miembros sobre la propuesta de ampliar el Marco Temporal relativo a las ayudas estatales para seguir apoyando a las microempresas, las pequeñas empresas y las empresas emergentes e incentivar la inversión privada",real
Informe sobre la economía azul de 2020: los sectores azules contribuyen a la recuperación y allanan el camino para el Pacto Verde Europeo.,real
"Seguridad vial: Las carreteras europeas se están volviendo más seguras, pero los avances siguen siendo demasiado lentos",real
Coronavirus: la Comisión presenta la estrategia de la UE en materia de vacunas,real
Preguntas y respuestas sobre la evaluación de la Comisión de la política pesquera común (PPC) de la UE y de las posibilidades de pesca para 2021,real
Coronavirus: los Estados miembros acuerdan una solución de interoperabilidad para las aplicaciones de rastreo de contactos y alerta,real
La Comisión Europea pone en marcha una importante revisión de la política comercial de la UE,real
Estrategia Farmacéutica: la Comisión Europea pone en marcha una consulta pública abierta,real
El Grupo BEI y Banco Sabadell facilitan 576 millones de euros para apoyar a las pymes y midcaps,real
Coronavirus: la Comisión Europea respalda la iniciativa internacional sobre facilitación del comercio de productos sanitarios,real
Coronavirus: El uso de la supercomputación europea permite a un proyecto de investigación financiado por la Unión Europea anunciar resultados prometedores de cara a un posible tratamiento*,real
La Comisión Europea pone en marcha una consulta pública sobre un nuevo Plan de Acción de Educación Digital,real
Informe sobre los obstáculos al comercio La UE sigue abriendo los mercados fuera de Europa en un contexto de creciente proteccionismo,real
Coronavirus: financiación de la UE para el transporte de mercancías y equipos médicos y de pacientes,real
Pesca sostenible: la Comisión hace balance de la política pesquera común de la UE y pone en marcha una consulta sobre las posibilidades de pesca para 2021,real
Preguntas y respuestas sobre el Instrumento de Ayuda de Emergencia,real
Respuesta mundial al coronavirus: cumbre de dirigentes mundiales y concierto anunciados para el 27 de junio,real
Crisis siria: comienza hoy la conferencia de Bruselas IV «Apoyar el futuro de Siria y la región»,real
Presupuesto de la UE para 2021: un presupuesto anual centrado en la recuperación,real
Proyecto de presupuesto de la UE para 2021 – Preguntas y respuestas,real
Financiación digital: la Comisión organiza una conferencia paneuropea de clausura tras numerosos actos de divulgación,real
La Unión Europea firma un acuerdo de aviación con la República de Corea,real
Conferencia sobre la Asociación con Sudán: la UE moviliza más apoyo para la transición de Sudán,real
Informe de la Comisión: las normas de protección de datos de la UE empoderan a los ciudadanos y están adaptadas a la era digital,real
Derechos de las víctimas: nueva estrategia para empoderar a las víctimas,real
"Ayudas estatales: la Comisión amplía el Marco Temporal para seguir respaldando a las microempresas, las pequeñas empresas y las empresas emergentes e incentivar la inversión privada",real
Respuesta mundial al coronavirus: el BEI y la Comisión prometen 4 900 millones EUR suplementarios,real
Respuesta mundial al coronavirus: conéctese mañana con la cumbre y el concierto,real
Recuperación verde: El BEI financia el mayor proyecto solar en Andalucía,real
Ciclo de infracciones de julio de 2020,real
La Comisión pone en marcha «Apoyo al empleo juvenil: un puente hacia el empleo para la próxima generación»,real
"La Comisión presenta la Agenda de Capacidades Europea para la competitividad sostenible, la equidad social y la resiliencia",real
Crisis siria: La UE moviliza un compromiso total de 6 900 millones de euros para 2020 y años posteriores,real
Respuesta al coronavirus: El Equipo Europa apoya a Somalia con tres vuelos del puente aéreo humanitario de la UE,real
Cuadro de indicadores del mercado único 2020: los Estados miembros deben esforzarse más para garantizar el buen funcionamiento del mercado único de la UE*,real
El Plan de Inversiones para Europa supera antes de tiempo el objetivo de inversión de 500 000 millones EUR,real
Coronavirus: La Comisión adopta nuevas medidas excepcionales de apoyo al sector vitivinícola,real
Previsiones económicas del verano de 2020: Una recesión aún más profunda con grandes divergencias,real
Protección de los consumidores europeos: las medidas de seguimiento relativas a alertas de productos peligrosos aumentaron de forma significativa en 2019,real
"La UE, Canadá y China organizan conjuntamente una reunión internacional sobre cooperación en materia de clima y recuperación económica sostenible",real
Preguntas y respuestas una estrategia del hidrógeno para una Europa climáticamente neutra,real
Preguntas y respuestas: Estrategia de la UE para la integración del sistema energético,real
"Cuadro de indicadores de la justicia en la UE de 2020: Continua mejora de la eficiencia y la accesibilidad de los sistemas judiciales de la UE, aunque con una disminución de la percepción de la independencia judicial en algunos Estados miembros",real
Veinticuatro nuevas Universidades Europeas refuerzan el Espacio Europeo de Educación,real
Ciudadanía de la UE: una nueva encuesta pone de manifiesto que los ciudadanos de la UE conocen mejor sus derechos,real
Alimentar en energía una economía climáticamente neutra: la Comisión presenta planes para el sistema energético del futuro y el hidrógeno limpio,real
Coronavirus: Macro-financial assistance agreement provides for €80 million disbursement to North Macedonia,real
Coronavirus: La Comisión refuerza la preparación frente a futuros brotes,real
El BEI financia la estrategia de innovación de ZANINI Auto Group con 25 millones de euros,real
PREPARACIÓN DE LA UNIÓN PARA FUTUROS BROTES DE COVID-19,real
Respuesta al coronavirus: La Comisión acoge con satisfacción las «Mejores prácticas» para prestar ayuda a los consumidores y las empresas,real
Ayudas estatales: la Comisión recomienda que no se conceda apoyo financiero a empresas que tengan vínculos con paraísos fiscales,real
Integración de los migrantes: la Comisión pone en marcha una consulta pública y convoca un grupo de expertos sobre el punto de vista de los migrantes,real
Respuesta mundial a la crisis del coronavirus: Vuelos del puente aéreo humanitario de la UE a Sudán del Sur y nueva financiación,real
Ayuda humanitaria: 64 millones EUR para las personas más vulnerables en el África Austral,real
Coronavirus: la Comisión Europea insta a adoptar medidas para proteger a los trabajadores de temporada,real
"Cumplir los objetivos de la Unión de la Seguridad: iniciativas para combatir el abuso sexual de menores, las drogas y las armas de fuego ilegales",real
Respuesta al coronavirus: Hacer que los mercados de capitales contribuyan a la recuperación de Europa,real
Respuesta mundial a la crisis del coronavirus: puente aéreo humanitario de la UE y 70 millones de euros de ayuda humanitaria adicional a Yemen,real
Ayudas estatales: la Comisión pide a las partes interesadas que presenten observaciones acerca de las Directrices revisadas sobre las ayudas estatales de finalidad regional,real
La Comisión Europea garantiza el acceso de la UE al remdesivir para el tratamiento de la COVID-19,real
Respuesta mundial a la crisis del coronavirus: 45 vuelos del puente aéreo humanitario de la UE entregan más de mil toneladas de material para asistencia médica,real
La UE y China debaten las relaciones comerciales y económicas,real
Coronavirus: la Comisión pone en marcha una convocatoria a fin de establecer asociaciones entre las regiones de la UE para la recuperación y la búsqueda de respuestas innovadoras,real
Seguridad de la 5G: Los Estados miembros informan sobre los avances en la aplicación del conjunto de instrumentos de la UE y el refuerzo de las medidas de seguridad,real
Estrategia de la UE para una Unión de la Seguridad: integrar las medidas individuales en un nuevo ecosistema de seguridad,real
Consejo de Salubridad General lleva a cabo segunda reunión de la sesión permanente,real
Consejo de Salubridad General lleva a cabo segunda reunión de la sesión permanente,real
Se declara en sesión permanente el Consejo de Salubridad General,real
"Escribiendo el titular de otra forma, se entiende mejor, ¿verdad?: ""Torra se niega a firmar el documento de coordinación frente al coronavirus entre el estado central y las comunidades autónomas"".
https://t.co/mcJF2JzJj6",real
"#FamaDD Heidi Klum cree que puede tener coronavirus, pero no ha podido hacerse la prueba https://t.co/ZhZnBaX1Qx",fake
Cancelan actividades culturales en el país por coronavirus Covid-19 https://t.co/KOLEBeua1m https://t.co/QmV2Ecbbmn,fake
"El interferón, según el Dr. Luis Herrera, fue la inspiración de la biotecnología cubana. La visión de #Fidel convirtió este producto en la palanca y alrededor del mismo creó las bases para el desarrollo intensivo de la ingeniería genética en #Cuba | #CubaPorLaSalud https://t.co/QdfjYG2d5a",fake
¿América sale beneficiado o perjudicado? 🤔🧐https://t.co/JNlmJBY8U7,fake
"Soy biólogo ucevista, con especialización en microbiología. Estaré encantado de responder cualquier pregunta sobre el coronavirus o ayudarlos a encontrar a otro experto que sepa más que yo (hay muchos).

#CoronavirusEnVenezuela
#ComunicaCiencia",real
"""Se subió al vuelo LAN239 sin saber que el examen que se había hecho horas antes en una clínica santiaguina había dado positivo""
Se necesita responsabilidad y cooperación de todos. Una sola persona puede dejar la embarrada. https://t.co/8nU3h2qQk3",fake
"#PorSiTeLoPerdiste 🔎 | Suben a 41 los casos de coronavirus en México

Más info aquí ➡ https://t.co/WwM5qgjMJ4 https://t.co/Mh3TMs1TD6",fake
En #Cancún estamos siguiendo todas las medidas de prevención que marca el protocolo internacional para evitar el contagio del #COVID19. Los invito a estar pendientes de la información oficial y a no bajar la guardia. Vamos de la mano todos los niveles de gobierno. https://t.co/2J6lGkCxw4,real
#Argentina cerraron las fronteras por 15 días. Quedamos atrapados entre el #coronavirus y el populismo✌️.,fake
PREGUNTAS Y RESPUESTAS | Qué se puede hacer y qué no en España tras las restricciones por el coronavirus https://t.co/3sBCrCzJpw https://t.co/CdpYlnJegR,real
"CHINA TIENE QUE PAGAR por los daños en vidas y economicos APOCALIPTICOS que ocasionaron con el #COVIDー19 
El MUNDO no debe dejar pasar la irresponsabilidad de los regimenes totalitarios porque dejandolos impunes JODEN AL MUNDO ENTERO! o no?",fake
"¿Qué medidas se están tomando para reducir el impacto del coronavirus?
¡Sintoniza #ConCriterioTV a las 9PM por 📺@Guatevision_tv o 🌐 vía streaming https://t.co/LmDbPpbsSi! https://t.co/lrkAYNGh6k",fake
"Enero: tercera guerra mundial

Febrero: muere Kobe Bryant con su hija pequeña

Marzo: COVID-19 Declarado pandemia mundial 

Abril: posible choque de meteorito a la tierra

Mayo: no se si llegamos pero si pasa queres coger",fake
"Siendo totalmente justos, el título del Clausura 2020 se lo deberían de dar al equipo que era líder general en la jornada 6, (ahorita no recuerdo quien era) dado que por esas fechas todavía no se sabía de ningún caso de Covid-19 en México.

Sean justos @FMF @LigaBBVAMX",real
Mitos sobre el #Coronavirus 🤔| ¿Perros y gatos 🐶🐱pueden transmitir el #COVID19? #PrevenciónCoronavirus https://t.co/GIr6DcSj39,fake
¿Es posible que exista desabasto en algunos productos e incremento de precios? Esto es lo que dice la Alianza Nacional de Pequeños Comerciantes. 🧐⬇https://t.co/RVN2DEN9uT,fake
UDA suspenderá clases presenciales desde el lunes hasta el viernes 20 de marzo por Coronavirus. https://t.co/SbAknhuu3e #Copiapó #Atacama https://t.co/g8c1GywkD1,fake
"#Entérate | 🚨 El nuevo #coronavirus ha dejado más de 6 mil muertos en el mundo, conoce los detalles 👉 https://t.co/F87ByP6wRU",fake
"Para que la gente se anda llevando todo el papel por el coronavirus?

La gente en cuarentena: https://t.co/YsyotizdAp",fake
"#Nota |🦠😷👩‍⚕️ Autoridades de salud de Chimalhuacán emitieron una serie de recomendaciones ante el brote de coronavirus #covid-19.

Más información
👉https://t.co/bE58G0tCfM https://t.co/P5RK8QMpyG",real
"A ningún otro país le ha costado tanto. ¡¡La Ro no baja!! 
En China lo hicieron muy bien, en 2 semanas disminuyó la transmisibilidad un 55%. Si nosotros nos quedamos en casa, ¡𝗘𝗻 𝟮 𝘀𝗲𝗺𝗮𝗻𝗮𝘀 𝗽𝗼𝗱𝗿𝗶́𝗮𝗺𝗼𝘀 𝗲𝘀𝘁𝗮𝗿 𝗺𝗲𝗷𝗼𝗿! https://t.co/KMxxXEecYH",fake
"Marlon Claros, presidente de El Vencedor, quien aceptó pagar completo a los jugadores y no el 50% que dispuso la Primera División:
""Uno como dirigente no puede ser irresponsable que cuando le conviene acepta lo que dice el contrato del jugador"" https://t.co/hnJV5N1cRs",real
@ABCfilmaciones Cómo me gustaría ver a este tarzán de maceta hacer lo mismo en china. No le alcanzaría la vida para llorar.,fake
"A mi el coronavirus no me puede matar, yo ya me morí el día que murió Lexie Grey. https://t.co/yAJB40amKz",fake
🇰🇷 | URGENTE - CORONAVIRUS: Corea del Sur implementa los procedimientos de cuarentena más estrictos para los visitantes procedentes de todos los países europeos.,real
"🧠Hoy quiero que reflexionemos sobre un tema muy importante. La salud mental de todos y todas es un factor clave dentro de toda la crisis del #COVIDー19. Como médico psiquiatra quiero dejarles unos tips que nos pueden servir para hacer más llevadera esta crisis. 
Abro hilo 1/8 https://t.co/TaaeiFLlQD",fake
Puto corona,fake
"#15Mar Para comprender la velocidad en la que aumentan los contagios de #coronavirus en #Venezuela:

En solo 3 días #Venezuela registra 17 casos.

En 10 días #Colombia registra 34 casos. 

En 16 días #Ecuador registra 37 casos . -  @Gbastidas",fake
"Para los que se creen inmortales y siguen saliendo al parque sin hacer caso a la orden de permanecer en domicilio, estas son las radiografías de un chico de 28 años intubado en la UCI en mi hospital por #coronavirus. Pista: los pulmones es lo negro, lo blanco es neumonía https://t.co/HsWOj43EVv",fake
Madrid corre ya más riesgo que Lombardía o Hubei pero sigue sin decretar el cierre total https://t.co/FGOLgjOmj6,fake
"Informe #COVID19 en nuestro país: Laboratorio Central procesó este fin de semana 33 muestras, 32 resultaron negativas y 1 positiva, relacionada al segundo caso. Total de casos confirmados: 8. #NosCuidamosEntreTodos #quedateencasa @msaludpy https://t.co/hVZP02fxXy",fake
"Si el Gerente del Aeropuerto El Dorado, uno de los más importantes del continente no sabe que hacer con el #coronavirus entonces debería presentar su renuncia, en estos momentos el país necesita de personas que puedan afrontar la situación.

https://t.co/qJVn5sNaTy",real
"[COMUNICADO OFICIAL] Informe N°3 de la situación nacional, frente a la Emergencia Sanitaria por el #COVID19ec ⬇️ | #COVIDー19 #CoronavirusEnEcuador https://t.co/WK26NQhsRc",real
el world tour que se están marcando los madrileños es peor que el del coronavirus en sí https://t.co/fTUmvpqfSk,fake
"Los bancos centrales de Europa, EEUU, Japón y Canadá despliegan mañana toda su artillería contra el coronavirus. Aún esperamos noticias de la Comisión Europea y del Gobierno español (eso el martes) para saber qué se hará directamente en favor de los ciudadanos.",real
Información para la ciudadanía: https://t.co/0HVTr6BOdq,real
"Para los que se creen inmortales y siguen saliendo al parque sin hacer caso a la orden de permanecer en domicilio, estas son las radiografías de un chico de 28 años intubado en la UCI en mi hospital por #coronavirus. Pista: los pulmones es lo negro, lo blanco es neumonía https://t.co/HsWOj43EVv",fake
"Enero: tercera guerra mundial

Febrero: muere Kobe Bryant con su hija pequeña

Marzo: COVID-19 Declarado pandemia mundial 

Abril: posible choque de meteorito a la tierra

Mayo: no se si llegamos pero si pasa queres coger",fake
"Nuestro total respaldo y apoyo a las medidas responsables y congruentes del gobernador @EnriqueAlfaroR , sin miedo, sin pánico, pero también sin titubeos, para estar activos en la prevención del COVID 19 ✅👇 https://t.co/Q78zPilndX",real
"Amigos de América Latina: en España no aprendimos de China ni de Italia y hasta el jueves creímos que llegaría un milagro. Los milagros nunca llegan: adelantad el aislamiento, no os concentréis ni os reunáis, evitad el contagio.",fake
Es sencillo 🤷🏻‍♂️ https://t.co/amzb2Y4U8K,fake
👏👏👏👏👏👏👏 aplauso para todos los que están trabajando en proteger a los ciudadanos por el #COVIDー19 gracias!!,fake
"Coronavirus: cómo hacer una mascarilla casera - Uppers 
Amigos las farmacias las tienen agotadas... aquí una manera fácil y económica de cuidarnos... #RECHAZOCRECE #Rechazo #YoRechazo #CoronaVirusEnChile #covid19chile  https://t.co/jmK6fm2phT",fake
"¡Confirmando! 
López el mentiroso NOS MIENTE OTRA VEZ. 
Los médicos tienen órdenes de reportar los casos de infección por CORONAVIRUS como INFLUENZA. 

Escuchen a Samuel García quien me parece un chavo HONESTO... https://t.co/pdeouuuDMm",fake
"Es momento para la sindéresis y para elevarnos sobre las diferencias políticas. El Presidente @NicolasMaduro le ha hecho un llamado a los gobiernos de Colombia y Brasil para coordinar las acciones conjuntas necesarias, a fin de proteger a nuestros pueblos del #coronavirus.",real
Se cancela el show de chip canario por coronavirus https://t.co/NaEG0Mg2q5,fake
"La epidemia del cólera, en 1991, nos dejó hasta hoy la costumbre de hervir siempre el agua de caño antes de tomarla.Cuando pase el Coronavirus, ¿nos lavaremos las manos con más frecuencia?, ¿nos cubriremos al estornudar? ¿Dejaremos de escupir en la calle?

Los leo.",fake
"Esta es mi hija. Es enfermera en la UVI Corona en La Paz. . Este es su rostro después de horas con el traje EPI. Está cansada. Pero, solo piensa en descansar para volver a currar. Como ella miles de profesionales sanitarios. #yomequedoencasa Gracias. Orgullo https://t.co/4cayGpkgtR",fake
"Artículo de recomendable lectura 👇👇👇👇👇👇👍👍👍👍👍👍.

Un epidemiólogo español de Harvard saca los colores a España: ""Se ha desperdiciado 1 mes"" https://t.co/AVOJei6j0q",fake
"@FErMa33 1) ganenle a aldosivi q descendemos
2) lo mas serio....es hora de implementar la doctrina socialista x el tema coronavirus",fake
"Un rugbier no quiso respetar la cuarentena y le rompió el tabique al seguridad de su edificio. Por favor tomemos conciencia, hay que parar esta pandemia, no hablo del coronavirus, hablo de que hay que prohibir el rugby y meter preso a todos los que practican ese deporte de mierda",fake
El coronavirus no puede matarme porque yo ya estoy muerto de amor x vos bebEeee,fake
"Confirman cierre de la Colonia Tovar hasta nuevo aviso por el coronavirus (Video)
https://t.co/qjpQNGOVxA",fake
"En China/En Chile.
Aprende @jmanalich 
#COVIDー19 https://t.co/aXk6JPE6cS",fake
Cuando son las ocho de la mañana y alguien te empieza a hablar. https://t.co/7Z9fbeYeXY,fake
"12.- Debemos colaborar a mantener la higiene y las medidas preventivas, así como a ayudar en la posible detección de casos. Debemos colaborar con las secretarías y dependencias instruidas para lograr alcanzar las metas que van relacionadas con la salud de la gente.
#Covid19 https://t.co/EStpZDiimp",real
"Señores del ejecutivo, la ciudadanía exige medidas radicales contra el coronavirus y nada de medidas graduales que serían muestras de debilidad. La ciudadanía no lo va a permitir. La decisión es ahora para evitar contagios masivos y muertos.",real
"Nos sumamos a poner en valor todos los cuidados que no pueden parar a pesar de coronavirus.A todas las que nos cuidan y trabajan¡Gracias!✊🏽💜Mañana a las 22h nos sumamos a la cacerolada,sacaremos las castañuelas en homenaje a las Mujeres que sostienen la vida
#CuidaAQuienTeCuida https://t.co/MdDbl7m8ps",real
"Las operadoras se unen para pedir el ""uso responsable de las redes"" ante el aumento del tráfico por el COVID-19 - https://t.co/dVHHtSyy9U",fake
sus viejas también estan RE INTENSAS con el coronavirus?,fake
"""Actualmente no existen vacunas o medicamentos aprobados en el tratamiento del covid-19"", señala un comunicado especial de la @FDA_ORA.

Conoce las recomendaciones de las principales autoridades sanitarias en torno a la comida https://t.co/QtJMT7WlU6",fake
