text,label
PharmaMar informó posible tratamiento contra Covid-19 https://t.co/fTml44MatB,fake
"Lo que platicaba con @analiliamoreno y @PaulAlejandros. Las economías deberían optar, por los #renovables, aún que se vean obligados a subsidiar, para aligerar la pérdida del inventivo económico por la caída de los precios del #petróleo.
Son más intensivos en personal... https://t.co/GGJ3j2omg0",real
"Números para pedir asistencia en caso de sospecha de COVID-19
Bogotá: 364-9666
Cali: 519-5100 / 316-777-9452
Risaralda: 315-282-3059
Caldas: 310-426-7906
Boyaca: 311-483-4104
Arauca: 350-412-0127
Cesar: 320-565-3159
Magdalena: 312-807-0326
Resto del país: 01-8000-955590",fake
"¿Por qué Alemania, Bélgica, Suiza y UK dejan en libertad a los líderes exiliados del procés pero España condena al resto a más de 10 años de cárcel?

¿Por qué China aisla Wuhan, Italia Lombardía, Catalunya Igualada pero España no aisla Madrid?

SPOILER: La respuesta es la misma.",fake
"La peor cara de los seres humanos, el individualismo y la poca empatia... Santiago a Temuco! :( #covid19chile #COVIDー19  #PlanCoronavirus #CuarentenaCoronavirus",fake
"Enero: tercera guerra mundial

Febrero: muere Kobe Bryant con su hija pequeña

Marzo: COVID-19 Declarado pandemia mundial 

Abril: posible choque de meteorito a la tierra

Mayo: no se si llegamos pero si pasa queres coger",fake
"La pandemia por coronavirus está fortaleciendo a Nicolás Maduro y dejando a Guaidó como un incapaz. 
Lamentablemente.",fake
Los comentarios 😂 https://t.co/lBUbRZC3Yh,fake
"Todavía no hay vacuna contra las #FakeNews, pero las pruebas para detectarlas son mucho más precisas que las que utiliza cierto médico del Hospital ABC para detectar el coronavirus. https://t.co/6dCcN37dRG",fake
"#ElSalvador | CIFCO será hospital temporal especializado para tratar futuros pacientes de COVID-19.

https://t.co/XaCrZbVD1f",fake
SERVICIO de entrega a domicilio ofrece @Farmatodo en el area de #Baruta y #Elhatillo #GranCaracas #Venezuela #Coronavirus #coronavirusvenezuela @ReporteYa #divulgen https://t.co/z93fNGyqXY,fake
AQUÍ UNA EXPLICACIÓN GRÁFICA DE X QUÉ ES BUENO EL AISLAMIENTO DECRETADO X LOS GOBIERNOS PA COMBATIR EL CORONAVIRUS: https://t.co/wlbN89p02g,fake
Se acerca mi cumpleaños 🤗 pero con esto del coronavirus esta difícil festejarlo como quisiera 😓 https://t.co/z2VwxoPbsu,fake
"Argentina, Paraguay, Uruguay, Alemania, Austria, Portugal, Republica Checa y Dinamarca, entre otros, son paises que han adoptado el #CierreLasFronteras para frenar el virus. ¿Qué está esperando Chile para dejar de importar el Corona Virus?",fake
"Hola, soy profesor de historia y no tengo cómo ayudarte con el coronavirus, pero si necesitas saber cuál ha sido el peor presidente en la historia de Chile, te lo presento: @sebastianpinera 
Recuerda votar APRUEBO.
Saludos.",fake
Creo que amo mi culo https://t.co/Y55i178pGo,fake
Rt si el coronavirus ya te arruino algo,fake
"Es importante que organizaciones sindicales y Estado trabajemos en conjunto para proteger a nuestra sociedad en este momento crítico. Tenemos la capacidad para contener y enfrentar la pandemia del coronavirus, pero sólo podemos hacerlo unidxs y con suma responsabilidad.",real
"Cómo lidiar con el estrés durante #COVID19 ? 🤔

Es normal sentirse triste 🙍🏽, estresado💆‍♂️, confundido😶, asustado😧 o enojado😡 durante una crisis. 

Hablar con personas de confianza puede ayudar. Comparte con tus amigos y familiares 👫🏻👩🏻‍🤝‍👩🏼 https://t.co/cGcNgOi7vk",uncertain
Pero no hay lockdown? Eso se puede @wandavazquezg? https://t.co/vNDiBaD4aq,fake
Ya les han dicho lo del coronavirus? Hay videov #ConexiónHonduras4,fake
"@drindy2 Estaría bien, sobretodo porque es buenísima. Le ha venido mal todo, entre el efecto Coco (tráilers meh que esconden una gran película) y esto del Coronavirus.",fake
"#COVIDー19: Fallecieron 368 personas hoy en #Italia, van 1809. En #España hoy murieron 152, ya son 288. En #China 2.203, en #Irán 611.

Es criminal no levantar los bloqueos económicas contra países como Irán, Venezuela o Cuba en medio esta pandemia.

#15Mar
#CuarentenaCoronavirus",fake
JajjaajaajajajajjaajsjsjsjsjsjsjjSjJJJdonde está la cámara escondida . https://t.co/ASvMwc5kcz,fake
"Hola humanos, soy el Coronavirus:

Voy a explicarles por qué me va tan bien conquistando el mundo. 

Abro hilo 👇🏼
(basado en artículos de especialistas) https://t.co/HObofDpgB2",fake
Señora @piedadcordoba le informo que el interferon existe desde 1957 y fue desarrollado en Inglaterra por los doctores Isaacs y Lindenmann. Su producción es mundial y cuba es tan sólo uno de esos países. No desinforme ni ponga a los cubanos como salvadores del mundo. @IvanDuque https://t.co/xTsrOzVdW2,fake
La mejor manera de combatir al #Covid-19 es con medidas preventivas y con información. Cuidémonos entre todos. https://t.co/RaO0ct0Gzu,real
Argentina prohibe por 30 días ingreso de extranjeros no residentes por coronavirus https://t.co/TK3CKmyUeF https://t.co/0Jp6zPAAFo,fake
"No puedo ir al boliche,tampoco a la cancha ni a lugares donde se junte mucha gente que esto el coronavirus o la toxi jajajajajaja",fake
@PrianiDalia Dalia solo dos palabras contra el coronavirus precaución y prevención. Feliz fin de semana,fake
El amor en los tiempos del Coronavirus es el nuevo amor en los tiempos del colera,fake
"Padezco una enfermedad autoinmune crónica desde hace años por lo que mi cuerpo se ataca a sí mismo, me hace inmunodeficiente y propensa a muchas otras cosas, incluyendo al coronavirus. Laven sus manos y cuidense a uds y a lxs otrxs, la salud de muchas personas está en riesgo.",fake
"🇪🇦 | URGENTE - CORONAVIRUS: Gobierno de España pone a hospitales privados bajo su mando y saca al Ejército a las calle, tras decretar asilamiento masivo por avance del coronavirus. En ese país hay casi 8,000 personas contagiadas; y se confirman 288 muertes. https://t.co/cBmPr14GGw",fake
El mundo hace frente al #coronavirus: #Europa se blinda y #EEUU restringe los vuelos https://t.co/y1Iutwml3S,real
Caguamicina para evitar el Coronavirus,fake
"@more_molinaris ahora llamo a mis hermanos y le dice :
TIENEN CORONAVIRUS",fake
"Esta es mi hija. Es enfermera en la UVI Corona en La Paz. . Este es su rostro después de horas con el traje EPI. Está cansada. Pero, solo piensa en descansar para volver a currar. Como ella miles de profesionales sanitarios. #yomequedoencasa Gracias. Orgullo https://t.co/4cayGpkgtR",fake
"El numero de infectados por el nuevo coronavirus fuera de China paso ya a los que hay/ hubo en China. Asimismo el numero de muertos fuera de China supero a los que hubo en China
https://t.co/Jsx7HnyAsS",fake
"El mundo hoy:

China salvando a todos del #coronavirus

Trump aprovechando para comprar petróleo barato mientras  la economía colapsa

@NicolasMaduro tomando medidas para cortar la propagación del virus

Guaidó: Mis 50 países en crisis me ayudarán. 

Te escucharon por  aquí...",fake
"🗝SE REPROGRAMARÁ LA VISITA DE OBRA A  PORTEZUELO DEL VIENTO. 
Esta decisión está enmarcada en las medidas que se están tomando para evitar la propagación del virus COVID-19 y la aglomeración de gente. Esto de ninguna manera modifica los tiempos de la licitación de la obra https://t.co/s95TC9cphw",real
Dios aca en punta tan bien hdp https://t.co/4AUl9ziYKF,fake
Mortalidad 😱🙏🏼 https://t.co/wVXX0gOGBJ,fake
"Soy paciente oncológica y estoy segura que todos tienen un amigo, conocido o familiar que le  tocar lidiar en esta lucha, somos parte de ese 5% con mayor riesgo de complicaciones del COVID-19 Tenemos que ser responsables, quedarnos en casa y lavarnos las manos.
¿Me ayudas? 💜",fake
"Hola! Soy Médico Emergenciólogo, si alguién tiene alguna duda sobre Coronavirus (Covid-19) que se pueda resolver sin tener que acudir al Centro de Salud o a Urgencias, puede consultarme por privado. 
Por favor autoaislamiento y lavado de manos 👌🧐🤓
#quedateencasa #COVIDー19",fake
"En apopa he visto un cartel lindo que dice en  la unidad de salud, El Covid 19 se combate CON TRIBUYA pregunte donde venden ese medcamento",uncertain
¿Esto piko no entienden Bobolsonaro y sus millones de cretinos seguidores? https://t.co/rN7vrlRnYU,fake
prefiero morirme antes que abandonar a mi perro https://t.co/rf4Uzimvrx,fake
"La pandemia por covid-19 el payaso inepto la hará durar el resto de su mandato.Este weon es capaz de todo con tal de no caer!Era lo que necesitaba, covid-19 a la medida!",fake
"Para los que se creen inmortales y siguen saliendo al parque sin hacer caso a la orden de permanecer en domicilio, estas son las radiografías de un chico de 28 años intubado en la UCI en mi hospital por #coronavirus. Pista: los pulmones es lo negro, lo blanco es neumonía https://t.co/HsWOj43EVv",fake
"Ya Luis Carlos Sarmiento Angulo prestó sus hoteles para convertirlos en hospitales temporales para atender a los infectados por Coronavirus en Colombia?

Cristiano Ronaldo ya lo hizo en Portugal. Si amigos, Ronaldo el de la Juventus, ex Real Madrid y campeón de la Euro. ¡CRACK!",fake
INFORME del día sobre la situación del CORONAVIRUS en la Provincia de Buenos Aires. https://t.co/vFmfo9v9Ae,fake
Ojalá lo detengan por mamaguevo https://t.co/lSQNoEqPLp,fake
"Las autoridades mexicanas han informado que probablemente entremos a la fase 2 de la pandemia por #COVID19 a finales de marzo. Por ello, es importante mantener la unidad y la calma, e informarnos. https://t.co/U8teKv5SVs",uncertain
Rt si el coronavirus te ha arruinao algún plan,fake
"El hombre se había realizado un examen para saber si tenía Coronavirus en la capital, pero viajó igualmente a Temuco. Al llegar, le informaron que portaba el virus. Las autoridades sanitarias activaron cuarentena para él y pasajeros acompañantes. 
https://t.co/2rVuj1kV0W",real
"En un acto simbólico, el papa Francisco da la bendición con la plaza de San Pedro completamente vacía debido al coronavirus. https://t.co/0t8RuPabPO",fake
"Supongamos que sí hay más casos de COVID19 en México que no se están reportando, entonces los gobiernos estatales son los que están ocultando la información. Especialmente los gobernadores PANistas que desean que haya el primer muerto de covid19, Para usarlo contra el presidente.",uncertain
La gente d europe si esta muriendo x el coronavirus y dicen q no es broma 1 si se muere,fake
"Animalitos, ¡entiendan!
Si son contagiados de #COVIDー19 y se mueren, ¡morirán SOLOS! sus familias no los podrá velar, no los podrá enterrar. Los meterán en una bolsa negra y los meterán en un hoyo, inmediatamente, después de su muerte.",fake
"Maduro dice que el Pdte Trump debe levantar las sanciones para aliviar la crisis hospitalaria pero miren este rostro y recuérdenla muy bien, ella es Eugenia Sader Militante PSUV responsable del desfalco US $1.552.353.981 Construir Hospitales #COVIDー19
https://t.co/SQH3wdiKp2",fake
"La libertad de expresión tiene límites. La @WHO denominó oficialmente el virus como #COVID19, abogando por evitar referirse a cualquier ubicación geográfica, cultura, población... Le deseamos una pronta recuperación, @Ortega_Smith. #StopRacismo https://t.co/xyxKwNAsoJ",uncertain
El Coronavirus no puede matarme porque yo morí el día que Tony nos dejó https://t.co/WEKDrALyNH,fake
"#AP Dice que un oficial del Gobierno estadounidense mencionó que este lunes podrían hacer la primera prueba clínica de vacuna contra el #Coronavirus (SIGUE) 👇
https://t.co/I47VmzmlOm",fake
"#BuenaSemana que posibilidades existen de que el virus de Coronavirus actual, pueda llegar a mutar?",fake
"Autoridades confirman 6 casos de coronavirus en Querétaro [VIDEO]: coronavirus sigue incrementándose en México. Este domingo se confirmó que dos personas más dieron positivo en el descarte del COVID-19 en Querétaro. A través de un comunicado,… https://t.co/CoPdEdzg2B #Mundo https://t.co/xcIBmi2trv",fake
"yo: voy a ponerme las pilas y empezar el gimnasio
coronavirus: no
yo: bueno",fake
"#Málaga Un día mas y los que vengan ... ¡ GRACIAS !!! A todos los profesionales que velan por nosotros #covid19  #malagaconacento #quedateencasa
#juntoslosuperaremos 👏👏 👏👏👏👏👏 # https://t.co/Co3DjlQ2SO",uncertain
"Gente: El capitalismo funciona

El coronavirus: Pues no mi Liberala.",fake
"Cumplir con lo establecido por el Gobierno es fundamental para evitar la circulación del coronavirus Covid-19. Cuando respetás el aislamiento preventivo, priorizás tu salud y estás cuidando la de los demás. 

+ info: https://t.co/PyA4jv7S6y https://t.co/1uel4jmIYE",real
"Dicky del Solar y el fucking CORONAVIRUS
#dickydelsolar https://t.co/WqDRhLPg6B",fake
"""Es el momento de ser prudentes, no de entrar en pánico. De la ciencia, no del estigma. De los hechos, no del miedo"".

-- En un mensaje hablado en español, @AntonioGuterres insta a tomar las medidas necesarias para frenar la propagación del #COVID19. https://t.co/RjMpjNhckU https://t.co/h6B4s6tzDI",uncertain
"Detuvieron a 4 turistas ecuatorianos con síntomas de Coronavirus: intentaron registrarse en un hotel, los empleados advirtieron los síntomas y llamaron al 107.

Los encontraron minutos antes de subirse a un micro a Buenos Aires. Un familiar de ellos ya había muerto por el virus. https://t.co/OJl8FfX5kw",fake
"#ViveLatino Sólo 1 portador de #COVIDー19 asintomático, podría haber contagiado a cerca de 115 personas por contacto directo. La propagación indirecta de 115 personas portadoras sería de 7 mil de los 40 mil asistentes.
#Coronavirus #SARSCoV2

Modelo en espacios cerrados: https://t.co/pCGooSNppT",fake
"Yo todavía me acuerdo en el h1n1, AMLO fue de los pocos que públicamente se expuso y dijo que el h1n1 era batea de babas, y no paro sus giras.

El tiempo le dio la razón.

El coronavirus sera igual. Eso si, la crisis económica otra vez sera muy real.",real
368 muertos en UN sólo día 👑🦠 #Italia #COVIDー19,fake
"Cuando la tragedia del COVID19 pase, no olviden que Cine Colombia canceló completamente las funciones mientras Cinemark hizo promoción para atraer espectadores.",uncertain
"Que bonito 
La unión hace la fuerza 
#GradeElSalvador https://t.co/rwP6H3Jy8V",real
"@Juanmi_News Muchísimas gracias a la comunidad China en general, no sólo a la madrileña. Me consta que en Galicia también  ha llegado la ayuda a varios centros de salud en uno de los cuales trabajamos a destajo y sin medios suficientes. Una vez más 谢谢你",real
"Al parecer, el Coronavirus atacaría principalmente a hombres mayores de 35 años.
Así que ya saben, para no infectarse, pueden autopercibirse como niñas de 8, ya que todo es una mera construcción social. #AlCoronavirusLoCombatimosEntreTodos #GobiernoDeCientíficos",fake
"Alemania cerrará el lunes fronteras con Suiza, Francia y Austria por el coronavirus https://t.co/c0MunAiWqf https://t.co/CqS4qMo6I6",fake
"o se propague COVID-19 en nuestra ciudad y proteger a nuestros ancianos, enfermos, y a todos los Barranquilleros desde ya. #QuédateEnCasa",fake
"Este es el gobernador quien con apenas 7 meses de gobierno, tiene un 33% de aprobación. 

Así responde frente a los cuestionamientos del Coronavirus 👇😯 https://t.co/Junu4VsQpI",real
Todo un barrio en Italia cantando “Toxic” de Britney Spears mientras están encerrados en cuarentena por el coronavirus https://t.co/jhcMKiGvQC,fake
#ComunidadPolitécnica evitemos la propagación y el contagio del #COVID19 con las siguientes recomendaciones https://t.co/zN8q9XEy1S,uncertain
"[#PRENSA] Presidenta de Colegio Médico sobre fase 3 de Coronavirus: “Es necesario extremar medidas”, vía @latercera. #COVID19 Todos los detalles en https://t.co/pm58rzfDzh",fake
"Vos 
Yo
Coronavirus 
Netflix 
En cuarentena
En mi casa
Cogiendo todo el día porque igual nos vamos a morir.

No sé, pensalo 🦠",fake
"Nací en el año en que el hombre pisó la luna, viví la revolución sexual, la guerra fría, viví la democracia venezolana, el golpe de estado, he vivido terremotos, diluvios, 21 años de chavismo, dictadura comunista, la emigración y ahora la pandemia del #COVIDー19.

Tengo 50 años",fake
"Tantita Madre por favor!!! #ULTIMOMINUTO
#MexicoSeQuedaEnCasa
#CuarentenaCoronavirus #coronavirus #irresponsable https://t.co/rkLUVPcq5z",fake
"📢Debido a lo acontecido de público conocimiento por la pandemia de Coronavirus, se informa que la Universidad Nacional de Lomas de Zamora decidió suspender sus clases presenciales hasta el 30 de marzo. https://t.co/yD0m9OtHTX",fake
Coronavirus en Argentina: expulsaron a 270 turistas que no cumplieron la cuarentena https://t.co/IkWDCRkRAV,fake
"Rusia ha frenado la propagación del coronavirus mediante acciones concretas como: cierre de frontera, cuarentena obligatoria, 5 años de cárcel a los que incumplan la cuarentena, limitar los vuelos, etc. 
Rusia tiene 145 millones de habitantes y tiene 47 casos de coronavirus.",fake
#EnVideo|| Comisión Presidencial para la Prevención del #Covid_19 se encuentra activa las 24 horas al día monitireando la evaluación y el comportamiento de la pandemia de Coronavirus en el país y tomando las medidas necesarias para la prevención y protección del pueblo. https://t.co/e1QXnfOThS,real
"El candidato del MAS dice que “hay que proteger a las personas vulnerables como los abuelos ante el #Coronavirus”. 

¿No se acordó de los mayores cuando su jefe Evo Morales pidió bloquear el país para que no entrara comida en las ciudades? https://t.co/Eu3PfXIfEi",fake
"el coronavirus no me puede matar, porque yo morí éste día. https://t.co/8m5kQ5sInQ",fake
"No estoy comparando y no comparto la idea absurda de que “mal de muchos...”
Pero por favor vean lo que están haciendo en EEUU y díganme cómo es que eso no es un desastre: https://t.co/k30Vd2TTf3",fake
"Soy un médico epidemiólogo peruano apoyando al gobierno británico en el control de enfermedades infecciosas. Desde hace 2 meses, apoyo en la respuesta al #coronavirus #COVID19 y quiero ayudar a diseminar información clara, precisa y verdadera. Peor epidemia = desinformación",real
"Enero: tercera guerra mundial

Febrero: muere Kobe Bryant con su hija pequeña

Marzo: COVID-19 Declarado pandemia mundial 

Abril: posible choque de meteorito a la tierra

Mayo: no se si llegamos pero si pasa queres coger",fake
"¡Comunicado para todos nuestros bibliófilos!

Ante la emergencia sanitaria para evitar en lo posible la propagación del virus COVID-19, la Librería Grañén Porrúa permanecerá cerrada al público hasta nuevo aviso. https://t.co/TdPim1P5V8",real
"Viendo como los franceses pasan olímpicamente de contener el coronavirus, lo suyo sería que España cerrara las fronteras y prohibiera el tráfico aéreo, marítimo y terrestre con el país galo. Pero claro, eso sería lo lógico y aquí de eso andamos escasos. #COVIDー19 https://t.co/i5Pgm25JeB",fake
🇺🇾 | URGENTE - CORONAVIRUS: Uruguay suspende los vuelos desde Europa y EEUU.,fake
"Los trabajadores que estén en cuarentena por #Coronavirus en Uruguay cobrarán seguro por enfermedad completo.
-Gobierno de derecha, facho, neoliberal bla bla bla

En Cuba cobrarán la mitad del sueldo (3 dolares 😂)
- Que grande el gobierno socialista solidario",fake
"""Es el momento de ser prudentes, no de entrar en pánico. De la ciencia, no del estigma. De los hechos, no del miedo"".

-- En un mensaje hablado en español, @AntonioGuterres insta a tomar las medidas necesarias para frenar la propagación del #COVID19. https://t.co/RjMpjNhckU https://t.co/h6B4s6tzDI",uncertain
Donald Trump quiere persuadir a científicos alemanes que investigan el posible desarrollo de una vacuna contra la pandemia de coronavirus de que trabajen exclusivamente para EEUU https://t.co/BUR2BuhUNQ,fake
"@DonVictorRamos no olviden pasar por aquí

https://t.co/q8VFUrMgGG",fake
"🇵🇪 #Peru: #NIÑOS CON #METALES_PESADOS, #DENGUE Y #CORONAVIRUS 

© @Servindi #SERVINDI 
https://t.co/OlJLsbOOxN 

#DerechosDeLosNinos 
#DerechosDelNinoyAdolescente https://t.co/BIZXDKnYFf",fake
"PRIMICIA esta noche en @NoticiasUno. No es de coronavirus. Es de la otra noticia de la semana...
Encuéntrenos en @CABLENOTICIAS  a las 8 pm",fake
Todo un barrio en Italia cantando “Toxic” de Britney Spears mientras están encerrados en cuarentena por el coronavirus https://t.co/jhcMKiGvQC,fake
AHORA: El ejército de los Estados Unidos anuncia un contagio de coronavirus en uno de sus buques de guerra. (Sky News),fake
"Hemos dotado al Estado de los recursos, competencias y capacidades para dar una respuesta a la altura del reto que supone el coronavirus para:

➡️Detener la propagación del virus 

➡️Que cualquiera pueda ser atendido en condiciones de igualdad en todo el territorio español",real
"#15Mar Solo me pregunto? 

Estaríamos en las mismas si en China hubieran escuchado la advertencia del médico que alertó sobre el Coronavirus?",fake
Me encanta la idea @itsjuliamedina 🍦🤩😘 https://t.co/eUhmo9M3Vf,fake
"Mi Mamá y mi Papá están en ese grupo poblacional en altísimo riesgo por el COVID-19. Si me contagio seguramente no me pasará nada a mi, pero ellos podrían morir si son contagiados. Cuando vayan a rumbear, piensen en los familiares que podría matar su ""irreverencia""",fake
"A los que compran 30 jabones y dejan los estantes vacíos para los demás.
¿Sabían que para protegerse del coronavirus necesitan que las demás personas también se laven las manos?",fake
El manejo de los casos ha sido sintomático. https://t.co/rxqwARwK4R,fake
"Algunos de los síntomas de resfriado, gripe y #Covid-19 son compatibles, sin embargo, no son exactamente iguales. Es importante informarse sobre las diferencias, estar prevenidos y no automedicarse. https://t.co/xDrZPEce9C",fake
"El Corona ha paralizado la cadena de producción de Coca Cola, disminuido la propagación de CO2 de miles de vuelos suspendidos, obliga a la gente a lavarse las manos y a no ensuciar las playas.
Al final, este virus está salvando más gente de lo que imaginamos.",fake
"Un pandemia pone de manifiesto que la humanidad es una familia. Estamos juntos en esto y lo superaremos juntos.

-- @AntonioGuterres en un mensaje hablado en español en el que hace un llamado a la unidad y la solidaridad entre naciones: https://t.co/RjMpjNhckU https://t.co/n5eqnDLWIE",fake
"Luego de las medidas anunciadas para restringir la propagación del corona virus en Caracas y otras áreas, me preocupa la falta de medidas económicas. Más de la mitad de los trabajadores del país  están en sector informal, caerá su actividad, sus ingresos. Son muy vulnerables.",real
"Por aquí una Pediatra 🙋🏻‍♀️... si alguien tiene una duda respecto de COVID-19 especialmente en niños, pueden preguntar lo que sea por DM. 
Si se puede con esto evitar una salida a consulta médica o a urgencia mejor, es la idea.
#covid19chile 
#YoMeQuedoEnCasa #DistanciationSociale",real
"Los agoreros del desastre están esperando a que el coronavirus nos mate a todos para poder decir “se los dije”.

Poco les importa la salud, poco les importa el bienestar, no ven más allá de sus grandes egos.",fake
Mira @elsemblante maduro dándole cátedra al comprador de votos https://t.co/hB2gwjOnll,fake
"En Chaco estamos con Dengue y Coronavirus, con sequía y sin presión del agua corriente, ahora sin luz y 43 de ST... Egipto con las plagas se queda corto.",fake
"Cuando esto se hacía en Venezuela para evitar compras masivas, acaparamiento o bachaqueo, se veía como limitación a la sacrosanta ""libertad individual"". Ahora se hace en EEUU. Ojalá el coronavirus ayude a empatizar con la excepcionalidad en la que viven otros desde hace tiempo. https://t.co/Q3XJFPFA8a",fake
"Ha fallecido un familiar de mi pareja por coronavirus. No lo cuento por lástima, sino para que también penséis en todas esas personas que hoy están en casa, respetando el aislamiento y no pueden juntarse con su familia para llorar la pérdida. Que ni siquiera han podido despedirse",fake
"En mayo de 1811, en la batalla de Las Piedras, las tropas porteñas y orientales lograron un triunfo aplastante sobre los realistas de Montevideo. Sin embargo, Buenos Aires firmó un acuerdo con la Corona española y los vencedores debieron huir como vencidos. #Artigas 21:00. https://t.co/6bw7b4bgz9",real
Si hubiese congreso ya estarían por vacar a Vizcarra por crear al coronavirus,fake
Hasta dolor de cabeza me dio. https://t.co/h6KfTIc3IT,fake
"Porque el diezmo es lo que importa, para todo lo demás existe master card...o cómo era? https://t.co/ikL5Db13gZ",fake
Esto está pasando en Pinar de Rocha ahora y nadie hace nada #coronavirus @A24COM @C5N @telefenoticias https://t.co/IFdI4zjHEm,fake
Ya deje de tomarme e coronavirus en joda de tanto mirar las noticias y ver que cercanos míos están en cuarentena,fake
🇰🇷 | URGENTE - CORONAVIRUS: Corea del Sur implementa los procedimientos de cuarentena más estrictos para los visitantes procedentes de todos los países europeos.,real
"COVID-19: ¡Preparados en el lugar de trabajo! 👍🏽

Y recuerda, lávate las 🤚🏼✋🏿 con 💦 y 🧼

➕ INFO sobre #COVID19 👉🏾 https://t.co/EjN6pxAeLU

Conócelo. Prepárate. Actúa. https://t.co/UyWEjgaaZp",uncertain
"ALERTA: QUIEREN VENDER EL BANCO DEL PACÍFICO A PRECIO DE CORONAVIRUS

Sería una estafa

Ciudadanía debe monitorear uso de 'riesgo país' en valoración de Bank of America

Ciudadanía debe pedir Transparencia total a @CFN_ECUADOR, incluyendo múltiplos P/E de valoraciones 2010 y 2016 https://t.co/qdVAmPNtsb",fake
"Dicen que si escuchas Hands Clean de Alanis Morissette, no te da coronavirus.",fake
2025: Una coproducción de HBO y Netflix estrena una serie sobre el coronavirus en la que los comunistas chinos son muy malos y EEUU salva a Europa gracias a sus envíos de médicos y material sanitario.,fake
"Escribiendo el titular de otra forma, se entiende mejor, ¿verdad?: ""Torra se niega a firmar el documento de coordinación frente al coronavirus entre el estado central y las comunidades autónomas"".
https://t.co/mcJF2JzJj6",real
La marcha contra el coronavirus de Ortega en Nicaragua actualiza las definiciones de “imbécil” e “irresponsable” en los diccionarios. https://t.co/1MlddTO0YE,fake
Esta es la foto con la que me quedo hoy. ¡Sin precedentes! La bendición de un papa a la  plaza de San Pedro totalmente vacía. #coronavirus en el #Vaticano . Foto Vatican media https://t.co/wzewWXN0VK,fake
"No me gustan la fumas, pero esto me parece demasiado irresponsable...
Ojalá este hospital tome las medidas adecuadas, respecto a esta funcionaria que habla en nombre del Hospital y que la @PDI_CHILE  haga pega de sanción.. https://t.co/9kuzyj13PZ",fake
ANUNCIOS DEL GOBIERNO POR CORONAVIRUS https://t.co/6QV0DbGN2j,fake
"Maduro anuncia 7 nuevos casos de CORONAVIRUS. 
Por supuesto nadie le cree.
Poco a poco la verdad los arropará.",fake
Todo un barrio en Italia cantando “Toxic” de Britney Spears mientras están encerrados en cuarentena por el coronavirus https://t.co/jhcMKiGvQC,fake
"Para comprender la velocidad en la que aumentan los contagios de coronavirus en Venezuela:

En solo 3 días Venezuela registra 17 casos.

En 10 días Colombia registra 34 casos.

En 16 días Ecuador registra 37 casos .",fake
Cuando se vaya el corona voy a salir un viernes y recojerme un domingo,fake
"Han tomado las medidas adecuadas, deben redoblar esfuerzos para cuidar a los adultos mayores que son el grupo más vulnerable, junto con los inmunosuprimidos. https://t.co/svJyiGJLoY",real
Cristiano Ronaldo puso a disposición todos sus hoteles para que sean usados como hospitales en la lucha contra el Covid-19 en Portugal. Además pagará de su bolsillo a médicos y trabajadores. Se imaginan a Piñera y los multimillonarios que lo secundan haciendo lo mismo en Chile?,fake
"yo: voy a ponerme las pilas y empezar el gimnasio
coronavirus: no
yo: bueno",fake
"No me canso de recomendar esta guía hecha en España sobre el coronavirus (de mis compañeros de @el_pais que son unos crack). Tiene algunos datos locales, pero la inmensa mayoría se aplica para todos los países. Estúdienla por favor. Compártanla #COVIDー19 
https://t.co/zUneS86Bmt",fake
"La gente de Maduro provoca la crisis humanitaria, un apagón nacional de 6 días seguidos y la quiebra de la República. Lo importante es que el país cuenta con ellos para enfrentar el Coronavirus",fake
"Ha fallecido un familiar de mi pareja por coronavirus. No lo cuento por lástima, sino para que también penséis en todas esas personas que hoy están en casa, respetando el aislamiento y no pueden juntarse con su familia para llorar la pérdida. Que ni siquiera han podido despedirse",fake
"#ÚLTIMAHORA | La Organización Mundial de la Salud (OMS) ha registrado 10.982 nuevos casos de #coronavirus en el mundo en un día, con lo que el acumulado de esta nueva enfermedad alcanza los 153.517. 

https://t.co/q24m7Fq18L",fake
Aprovecharon el coronavirus para meter de nuevo el Futbol para Todos. Impresionante el timing del kirchnerismo.,fake
El test al que me sometí ha confirmado que estoy libre de COVID-19. Mi solidaridad y mis deseos de pronta recuperación a l@s que han contraído la enfermedad y el cumplimiento de las medidas más estrictas de prevención por parte de tod@s.,real
Ajajajajajajajajajajaja me oriné https://t.co/T3VHN79LZK,fake
Se me pone la piel de gallina cómo ese día https://t.co/BgJpIomHW7,fake
"#15Mar Padrino dice que se observaron ""deficiencias"" en los centros hospitalarios asignados por el Ejecutivo para la prevención del coronavirus. Indica que estas fallas se están atendiendo. Reitera que son 17 los casos confirmados y asegura que todos son importados -@RayliLujan",fake
"Vladimir Padrino López: ""El que necesite ir a la farmacia, vaya a la farmacia. Si algún paciente necesita ir a un hospital, vaya. La idea no es causar una perturbación en la vida cotidiana de los ciudadanos"". #COVIDー19",fake
"Los científicos Cubanos, pueden hacerse multimillonarios con la venta de la medicina para controlar el Coronavirus, pero decidieron regalarla y ayudar al mundo. ¿Será qué @jflafaurie y @MariaFdaCabal ahora si entenderán la diferencia entre el socialismo y el capitalismo? https://t.co/ksUQHfeZRc",fake
"Coronavirus: 
- Valencianos os dejo sin fallas y os meto en casa 🤣😂🤣😂🤣!!!

Valencianos:

#CuarentenaCoronavirus https://t.co/lxKVW3Ykxd",fake
El coronavirus no puede matarme porque yo ya estoy muerto de amor x vos bebEeee,fake
